timestamp,Reference,Sensor A,Sensor B,Sensor C
2021-10-06 15:00:00,14.317760239999998,15.71466987186451,17.203608592996652,18.020138724137905
2021-10-06 16:00:00,15.619860282333335,16.71595717258927,19.166964851032972,17.96243310267531
2021-10-06 17:00:00,16.919764344333334,17.974963115156694,20.510762191105716,18.492260118471897
2021-10-06 18:00:00,14.067484996833334,15.48443021733747,17.520915950522575,16.096808528744177
2021-10-06 19:00:00,14.0146982805,14.18699324998286,15.3368203557651,14.499832560008693
2021-10-06 20:00:00,15.7426688335,17.312578113792764,18.836212549624637,16.903566302424196
2021-10-06 21:00:00,16.731974730666668,17.7490194729595,19.351226020702768,17.789791275270712
2021-10-06 22:00:00,17.441975185666667,17.97461590744201,19.73303443941499,17.68551381369363
2021-10-06 23:00:00,18.0996214655,17.887514164967644,19.526349436064454,17.52510428702256
2021-10-07 00:00:00,19.858685108,18.831252227965695,20.714925566443366,18.560359005072694
2021-10-07 01:00:00,20.459452164833333,19.02822743476132,21.181032182106303,18.696782515659212
2021-10-07 02:00:00,23.52934986216667,22.57504050269385,24.988255481751537,22.45693097354248
2021-10-07 03:00:00,21.04057184866667,19.776159173287116,22.129468696865676,19.51632746705467
2021-10-07 04:00:00,22.353335705666666,19.385410805969403,21.578354429452208,18.964993472454907
2021-10-07 05:00:00,22.576194463500002,19.02607357348087,21.102693431000326,18.533855658096932
2021-10-07 06:00:00,23.285479561333332,19.64638210084857,21.939203592140586,19.19137937806263
2021-10-07 07:00:00,24.3926031445,20.25074742646767,22.484511920046458,20.939379192721745
2021-10-07 08:00:00,22.094709081666668,22.564368547156576,24.338075824630945,22.28613724518669
2021-10-07 09:00:00,20.612738264666667,22.472358658927803,24.567438939143727,23.00244710387048
2021-10-07 10:00:00,16.581200699,17.70009052760061,19.459324785580886,17.612058235202447
2021-10-07 11:00:00,15.881065520666667,17.477262657521976,19.130278732541054,17.569126213236466
2021-10-07 12:00:00,16.367924400499998,15.49138060370646,18.042849466787494,16.968852063174833
2021-10-07 13:00:00,16.279702544166668,16.2992837376981,18.0907553562377,16.743217257951628
2021-10-07 14:00:00,10.319095838433332,10.52941948878298,11.956119659123678,10.974190951467625
2021-10-07 15:00:00,9.612821895366666,8.922871720493825,9.871070126670256,9.65874654941633
2021-10-07 16:00:00,8.8016898794,7.9353109166552125,8.95387568216923,8.440220916690233
2021-10-07 17:00:00,7.054803948316667,6.161122419555329,6.820970478526742,6.546275077379082
2021-10-07 18:00:00,8.4419483302,8.301357544488326,9.438274610990126,8.879829827539764
2021-10-07 19:00:00,8.95935130475,9.387408905428295,10.356421045338076,9.639387873714158
2021-10-07 20:00:00,8.507095754616666,9.203798542602327,9.821570193997825,9.492471893533002
2021-10-07 21:00:00,9.494139125766667,10.197526756491273,11.145437248858284,10.60436162854929
