timestamp_local,wd,ws,pm1,pm25,pm10,temp,rh
2023-10-08 07:00:00,290.6316666666667,0.9188333333333334,2.3679550000000003,2.477275,4.681373333333334,11.06,66.425
2023-10-08 08:00:00,290.19666666666666,1.2895,1.8705816666666666,1.98571,3.91319,14.613333333333333,54.86
2023-10-08 09:00:00,278.74833333333333,1.4778333333333333,1.2203366666666668,1.30995,2.6223283333333334,21.151666666666664,37.14833333333333
2023-10-08 10:00:00,254.985,1.5785000000000002,1.23923,1.3236666666666668,2.6117,23.188333333333333,32.70666666666667
2023-10-08 11:00:00,273.38,1.9495,1.0083983333333333,1.0961116666666666,3.1673983333333333,22.09,33.295
2023-10-08 12:00:00,281.20166666666665,1.8293333333333335,1.0414116666666666,1.1252183333333332,2.1569066666666665,20.759999999999998,35.20166666666667
2023-10-08 13:00:00,281.56166666666667,1.9598333333333333,1.09509,1.1876916666666666,3.322153333333333,23.215,29.14
2023-10-08 14:00:00,279.28333333333336,1.9176666666666666,1.2677450000000001,1.3577266666666667,3.5470433333333333,25.34,24.188333333333333
2023-10-08 15:00:00,270.59666666666664,1.8523333333333334,1.5136266666666667,1.6153166666666665,4.635153333333333,24.89,23.183333333333334
2023-10-08 16:00:00,278.47333333333336,1.4706666666666666,1.6823666666666668,1.7810266666666665,3.5630466666666667,21.613333333333333,27.61
2023-10-08 17:00:00,286.2083333333333,1.1768333333333334,1.5695066666666666,1.6704566666666667,3.4384,18.813333333333333,31.55
2023-10-08 18:00:00,297.78,0.7246666666666667,1.7245516666666667,1.8256249999999998,5.308605,17.083333333333332,35.17833333333333
2023-10-08 19:00:00,299.865,0.8366666666666667,2.0751216666666665,2.2109433333333333,5.7726750000000004,15.501666666666667,40.55
2023-10-08 20:00:00,296.665,0.4896666666666667,2.55603,2.673601666666667,4.54735,14.57,43.96
2023-10-08 21:00:00,273.975,0.7935,3.12324,3.22829,5.197276666666666,13.691666666666666,47.35166666666667
2023-10-08 22:00:00,292.52166666666665,0.6305,2.8066216666666666,2.9168933333333333,5.160986666666667,13.178333333333335,48.92333333333333
2023-10-08 23:00:00,274.99666666666667,0.7886666666666666,3.1054633333333332,3.216055,4.460638333333334,12.59,52.013333333333335
2023-10-09 00:00:00,303.75333333333333,0.7106666666666667,2.7948783333333336,2.9061466666666664,4.377881666666667,12.046666666666665,54.28
2023-10-09 01:00:00,294.525,0.5790000000000001,2.58692,2.6910250000000002,4.308958333333334,11.665,56.37166666666667
2023-10-09 02:00:00,300.5066666666667,0.7635000000000001,3.057213333333333,3.1566216666666667,4.495073333333334,11.120000000000001,58.24
2023-10-09 03:00:00,302.62666666666667,0.6681666666666667,2.592903333333333,2.6959516666666667,4.044543333333333,10.673333333333334,59.056666666666665
2023-10-09 04:00:00,257.28,0.49433333333333335,2.5789649999999997,2.681435,4.749991666666667,10.285,60.486666666666665
2023-10-09 05:00:00,241.57833333333335,0.3318333333333333,2.71387,2.8383583333333333,4.4596800000000005,9.9,62.644999999999996
